areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000005,West Midlands,region,2020-12-31,4554
E12000005,West Midlands,region,2020-12-30,5872
E12000005,West Midlands,region,2020-12-29,6081
E12000005,West Midlands,region,2020-12-28,3132
E12000005,West Midlands,region,2020-12-27,3148
E12000005,West Midlands,region,2020-12-26,2594
E12000005,West Midlands,region,2020-12-25,1011
E12000005,West Midlands,region,2020-12-24,2110
E12000005,West Midlands,region,2020-12-23,2722
E12000005,West Midlands,region,2020-12-22,2812
E12000005,West Midlands,region,2020-12-21,2977
E12000005,West Midlands,region,2020-12-20,2214
E12000005,West Midlands,region,2020-12-19,1606
E12000005,West Midlands,region,2020-12-18,2077
E12000005,West Midlands,region,2020-12-17,2121
E12000005,West Midlands,region,2020-12-16,2065
E12000005,West Midlands,region,2020-12-15,2241
E12000005,West Midlands,region,2020-12-14,2387
E12000005,West Midlands,region,2020-12-13,1324
E12000005,West Midlands,region,2020-12-12,1338
E12000005,West Midlands,region,2020-12-11,1742
E12000005,West Midlands,region,2020-12-10,1682
E12000005,West Midlands,region,2020-12-09,1654
E12000005,West Midlands,region,2020-12-08,1722
E12000005,West Midlands,region,2020-12-07,1731
E12000005,West Midlands,region,2020-12-06,1126
E12000005,West Midlands,region,2020-12-05,1107
E12000005,West Midlands,region,2020-12-04,1399
E12000005,West Midlands,region,2020-12-03,1347
E12000005,West Midlands,region,2020-12-02,1472
E12000005,West Midlands,region,2020-12-01,1528
E12000005,West Midlands,region,2020-11-30,1700
E12000005,West Midlands,region,2020-11-29,1120
E12000005,West Midlands,region,2020-11-28,1136
E12000005,West Midlands,region,2020-11-27,1558
E12000005,West Midlands,region,2020-11-26,1694
E12000005,West Midlands,region,2020-11-25,1911
E12000005,West Midlands,region,2020-11-24,2020
E12000005,West Midlands,region,2020-11-23,2247
E12000005,West Midlands,region,2020-11-22,1471
E12000005,West Midlands,region,2020-11-21,1591
E12000005,West Midlands,region,2020-11-20,2303
E12000005,West Midlands,region,2020-11-19,2371
E12000005,West Midlands,region,2020-11-18,2614
E12000005,West Midlands,region,2020-11-17,3031
E12000005,West Midlands,region,2020-11-16,3387
E12000005,West Midlands,region,2020-11-15,2024
E12000005,West Midlands,region,2020-11-14,2364
E12000005,West Midlands,region,2020-11-13,3046
E12000005,West Midlands,region,2020-11-12,3092
E12000005,West Midlands,region,2020-11-11,3537
E12000005,West Midlands,region,2020-11-10,3646
E12000005,West Midlands,region,2020-11-09,3928
E12000005,West Midlands,region,2020-11-08,2452
E12000005,West Midlands,region,2020-11-07,2267
E12000005,West Midlands,region,2020-11-06,2796
E12000005,West Midlands,region,2020-11-05,2834
E12000005,West Midlands,region,2020-11-04,2741
E12000005,West Midlands,region,2020-11-03,3104
E12000005,West Midlands,region,2020-11-02,3645
E12000005,West Midlands,region,2020-11-01,1613
E12000005,West Midlands,region,2020-10-31,1939
E12000005,West Midlands,region,2020-10-30,2589
E12000005,West Midlands,region,2020-10-29,2486
E12000005,West Midlands,region,2020-10-28,2542
E12000005,West Midlands,region,2020-10-27,2426
E12000005,West Midlands,region,2020-10-26,2634
E12000005,West Midlands,region,2020-10-25,1585
E12000005,West Midlands,region,2020-10-24,1546
E12000005,West Midlands,region,2020-10-23,2031
E12000005,West Midlands,region,2020-10-22,2107
E12000005,West Midlands,region,2020-10-21,2228
E12000005,West Midlands,region,2020-10-20,2269
E12000005,West Midlands,region,2020-10-19,2199
E12000005,West Midlands,region,2020-10-18,1187
E12000005,West Midlands,region,2020-10-17,1233
E12000005,West Midlands,region,2020-10-16,1621
E12000005,West Midlands,region,2020-10-15,1582
E12000005,West Midlands,region,2020-10-14,1570
E12000005,West Midlands,region,2020-10-13,1490
E12000005,West Midlands,region,2020-10-12,1498
E12000005,West Midlands,region,2020-10-11,911
E12000005,West Midlands,region,2020-10-10,925
E12000005,West Midlands,region,2020-10-09,1181
E12000005,West Midlands,region,2020-10-08,1267
E12000005,West Midlands,region,2020-10-07,1215
E12000005,West Midlands,region,2020-10-06,1215
E12000005,West Midlands,region,2020-10-05,1158
E12000005,West Midlands,region,2020-10-04,686
E12000005,West Midlands,region,2020-10-03,743
E12000005,West Midlands,region,2020-10-02,940
E12000005,West Midlands,region,2020-10-01,884
E12000005,West Midlands,region,2020-09-30,936
E12000005,West Midlands,region,2020-09-29,755
E12000005,West Midlands,region,2020-09-28,697
E12000005,West Midlands,region,2020-09-27,494
E12000005,West Midlands,region,2020-09-26,563
E12000005,West Midlands,region,2020-09-25,601
E12000005,West Midlands,region,2020-09-24,691
E12000005,West Midlands,region,2020-09-23,683
E12000005,West Midlands,region,2020-09-22,609
E12000005,West Midlands,region,2020-09-21,649
E12000005,West Midlands,region,2020-09-20,597
E12000005,West Midlands,region,2020-09-19,579
E12000005,West Midlands,region,2020-09-18,581
E12000005,West Midlands,region,2020-09-17,507
E12000005,West Midlands,region,2020-09-16,455
E12000005,West Midlands,region,2020-09-15,360
E12000005,West Midlands,region,2020-09-14,324
E12000005,West Midlands,region,2020-09-13,216
E12000005,West Midlands,region,2020-09-12,290
E12000005,West Midlands,region,2020-09-11,360
E12000005,West Midlands,region,2020-09-10,383
E12000005,West Midlands,region,2020-09-09,385
E12000005,West Midlands,region,2020-09-08,431
E12000005,West Midlands,region,2020-09-07,485
E12000005,West Midlands,region,2020-09-06,320
E12000005,West Midlands,region,2020-09-05,305
E12000005,West Midlands,region,2020-09-04,434
E12000005,West Midlands,region,2020-09-03,364
E12000005,West Midlands,region,2020-09-02,346
E12000005,West Midlands,region,2020-09-01,255
E12000005,West Midlands,region,2020-08-31,128
E12000005,West Midlands,region,2020-08-30,94
E12000005,West Midlands,region,2020-08-29,112
E12000005,West Midlands,region,2020-08-28,152
E12000005,West Midlands,region,2020-08-27,143
E12000005,West Midlands,region,2020-08-26,124
E12000005,West Midlands,region,2020-08-25,143
E12000005,West Midlands,region,2020-08-24,136
E12000005,West Midlands,region,2020-08-23,82
E12000005,West Midlands,region,2020-08-22,76
E12000005,West Midlands,region,2020-08-21,105
E12000005,West Midlands,region,2020-08-20,163
E12000005,West Midlands,region,2020-08-19,118
E12000005,West Midlands,region,2020-08-18,110
E12000005,West Midlands,region,2020-08-17,138
E12000005,West Midlands,region,2020-08-16,73
E12000005,West Midlands,region,2020-08-15,95
E12000005,West Midlands,region,2020-08-14,171
E12000005,West Midlands,region,2020-08-13,117
E12000005,West Midlands,region,2020-08-12,132
E12000005,West Midlands,region,2020-08-11,163
E12000005,West Midlands,region,2020-08-10,157
E12000005,West Midlands,region,2020-08-09,76
E12000005,West Midlands,region,2020-08-08,75
E12000005,West Midlands,region,2020-08-07,106
E12000005,West Midlands,region,2020-08-06,113
E12000005,West Midlands,region,2020-08-05,95
E12000005,West Midlands,region,2020-08-04,98
E12000005,West Midlands,region,2020-08-03,88
E12000005,West Midlands,region,2020-08-02,42
E12000005,West Midlands,region,2020-08-01,54
E12000005,West Midlands,region,2020-07-31,82
E12000005,West Midlands,region,2020-07-30,80
E12000005,West Midlands,region,2020-07-29,90
E12000005,West Midlands,region,2020-07-28,88
E12000005,West Midlands,region,2020-07-27,77
E12000005,West Midlands,region,2020-07-26,66
E12000005,West Midlands,region,2020-07-25,67
E12000005,West Midlands,region,2020-07-24,79
E12000005,West Midlands,region,2020-07-23,87
E12000005,West Midlands,region,2020-07-22,77
E12000005,West Midlands,region,2020-07-21,80
E12000005,West Midlands,region,2020-07-20,83
E12000005,West Midlands,region,2020-07-19,40
E12000005,West Midlands,region,2020-07-18,51
E12000005,West Midlands,region,2020-07-17,69
E12000005,West Midlands,region,2020-07-16,65
E12000005,West Midlands,region,2020-07-15,108
E12000005,West Midlands,region,2020-07-14,72
E12000005,West Midlands,region,2020-07-13,78
E12000005,West Midlands,region,2020-07-12,38
E12000005,West Midlands,region,2020-07-11,40
E12000005,West Midlands,region,2020-07-10,43
E12000005,West Midlands,region,2020-07-09,122
E12000005,West Midlands,region,2020-07-08,65
E12000005,West Midlands,region,2020-07-07,61
E12000005,West Midlands,region,2020-07-06,53
E12000005,West Midlands,region,2020-07-05,37
E12000005,West Midlands,region,2020-07-04,24
E12000005,West Midlands,region,2020-07-03,41
E12000005,West Midlands,region,2020-07-02,55
E12000005,West Midlands,region,2020-07-01,50
E12000005,West Midlands,region,2020-06-30,51
E12000005,West Midlands,region,2020-06-29,57
E12000005,West Midlands,region,2020-06-28,25
E12000005,West Midlands,region,2020-06-27,45
E12000005,West Midlands,region,2020-06-26,69
E12000005,West Midlands,region,2020-06-25,56
E12000005,West Midlands,region,2020-06-24,53
E12000005,West Midlands,region,2020-06-23,55
E12000005,West Midlands,region,2020-06-22,67
E12000005,West Midlands,region,2020-06-21,37
E12000005,West Midlands,region,2020-06-20,49
E12000005,West Midlands,region,2020-06-19,52
E12000005,West Midlands,region,2020-06-18,84
E12000005,West Midlands,region,2020-06-17,79
E12000005,West Midlands,region,2020-06-16,107
E12000005,West Midlands,region,2020-06-15,102
E12000005,West Midlands,region,2020-06-14,75
E12000005,West Midlands,region,2020-06-13,86
E12000005,West Midlands,region,2020-06-12,79
E12000005,West Midlands,region,2020-06-11,92
E12000005,West Midlands,region,2020-06-10,92
E12000005,West Midlands,region,2020-06-09,101
E12000005,West Midlands,region,2020-06-08,119
E12000005,West Midlands,region,2020-06-07,64
E12000005,West Midlands,region,2020-06-06,78
E12000005,West Midlands,region,2020-06-05,102
E12000005,West Midlands,region,2020-06-04,136
E12000005,West Midlands,region,2020-06-03,124
E12000005,West Midlands,region,2020-06-02,125
E12000005,West Midlands,region,2020-06-01,123
E12000005,West Midlands,region,2020-05-31,78
E12000005,West Midlands,region,2020-05-30,115
E12000005,West Midlands,region,2020-05-29,155
E12000005,West Midlands,region,2020-05-28,154
E12000005,West Midlands,region,2020-05-27,194
E12000005,West Midlands,region,2020-05-26,151
E12000005,West Midlands,region,2020-05-25,137
E12000005,West Midlands,region,2020-05-24,135
E12000005,West Midlands,region,2020-05-23,148
E12000005,West Midlands,region,2020-05-22,196
E12000005,West Midlands,region,2020-05-21,224
E12000005,West Midlands,region,2020-05-20,253
E12000005,West Midlands,region,2020-05-19,278
E12000005,West Midlands,region,2020-05-18,207
E12000005,West Midlands,region,2020-05-17,172
E12000005,West Midlands,region,2020-05-16,175
E12000005,West Midlands,region,2020-05-15,265
E12000005,West Midlands,region,2020-05-14,256
E12000005,West Midlands,region,2020-05-13,244
E12000005,West Midlands,region,2020-05-12,309
E12000005,West Midlands,region,2020-05-11,251
E12000005,West Midlands,region,2020-05-10,218
E12000005,West Midlands,region,2020-05-09,163
E12000005,West Midlands,region,2020-05-08,342
E12000005,West Midlands,region,2020-05-07,370
E12000005,West Midlands,region,2020-05-06,313
E12000005,West Midlands,region,2020-05-05,318
E12000005,West Midlands,region,2020-05-04,237
E12000005,West Midlands,region,2020-05-03,299
E12000005,West Midlands,region,2020-05-02,319
E12000005,West Midlands,region,2020-05-01,471
E12000005,West Midlands,region,2020-04-30,451
E12000005,West Midlands,region,2020-04-29,441
E12000005,West Midlands,region,2020-04-28,376
E12000005,West Midlands,region,2020-04-27,417
E12000005,West Midlands,region,2020-04-26,316
E12000005,West Midlands,region,2020-04-25,386
E12000005,West Midlands,region,2020-04-24,479
E12000005,West Midlands,region,2020-04-23,550
E12000005,West Midlands,region,2020-04-22,578
E12000005,West Midlands,region,2020-04-21,494
E12000005,West Midlands,region,2020-04-20,404
E12000005,West Midlands,region,2020-04-19,340
E12000005,West Midlands,region,2020-04-18,548
E12000005,West Midlands,region,2020-04-17,446
E12000005,West Midlands,region,2020-04-16,510
E12000005,West Midlands,region,2020-04-15,388
E12000005,West Midlands,region,2020-04-14,321
E12000005,West Midlands,region,2020-04-13,279
E12000005,West Midlands,region,2020-04-12,238
E12000005,West Midlands,region,2020-04-11,252
E12000005,West Midlands,region,2020-04-10,362
E12000005,West Midlands,region,2020-04-09,345
E12000005,West Midlands,region,2020-04-08,360
E12000005,West Midlands,region,2020-04-07,383
E12000005,West Midlands,region,2020-04-06,359
E12000005,West Midlands,region,2020-04-05,290
E12000005,West Midlands,region,2020-04-04,345
E12000005,West Midlands,region,2020-04-03,373
E12000005,West Midlands,region,2020-04-02,448
E12000005,West Midlands,region,2020-04-01,408
E12000005,West Midlands,region,2020-03-31,415
E12000005,West Midlands,region,2020-03-30,431
E12000005,West Midlands,region,2020-03-29,366
E12000005,West Midlands,region,2020-03-28,323
E12000005,West Midlands,region,2020-03-27,279
E12000005,West Midlands,region,2020-03-26,313
E12000005,West Midlands,region,2020-03-25,239
E12000005,West Midlands,region,2020-03-24,250
E12000005,West Midlands,region,2020-03-23,239
E12000005,West Midlands,region,2020-03-22,111
E12000005,West Midlands,region,2020-03-21,125
E12000005,West Midlands,region,2020-03-20,152
E12000005,West Midlands,region,2020-03-19,122
E12000005,West Midlands,region,2020-03-18,99
E12000005,West Midlands,region,2020-03-17,68
E12000005,West Midlands,region,2020-03-16,56
E12000005,West Midlands,region,2020-03-15,44
E12000005,West Midlands,region,2020-03-14,31
E12000005,West Midlands,region,2020-03-13,39
E12000005,West Midlands,region,2020-03-12,47
E12000005,West Midlands,region,2020-03-11,29
E12000005,West Midlands,region,2020-03-10,17
E12000005,West Midlands,region,2020-03-09,8
E12000005,West Midlands,region,2020-03-08,4
E12000005,West Midlands,region,2020-03-07,6
E12000005,West Midlands,region,2020-03-06,2
E12000005,West Midlands,region,2020-03-05,6
E12000005,West Midlands,region,2020-03-04,3
E12000005,West Midlands,region,2020-03-03,1
E12000005,West Midlands,region,2020-03-02,4
E12000005,West Midlands,region,2020-03-01,2
E12000006,East of England,region,2021-10-24,1183
E12000006,East of England,region,2021-10-23,3079
E12000006,East of England,region,2021-10-22,3878
E12000006,East of England,region,2021-10-21,4353
E12000006,East of England,region,2021-10-20,5190
E12000006,East of England,region,2021-10-19,5378
E12000006,East of England,region,2021-10-18,5794
E12000006,East of England,region,2021-10-17,4575
E12000006,East of England,region,2021-10-16,3478
E12000006,East of England,region,2021-10-15,3934
E12000006,East of England,region,2021-10-14,4427
E12000006,East of England,region,2021-10-13,4753
E12000006,East of England,region,2021-10-12,4527
E12000006,East of England,region,2021-10-11,5188
E12000006,East of England,region,2021-10-10,3869
E12000006,East of England,region,2021-10-09,3161
E12000006,East of England,region,2021-10-08,3363
E12000006,East of England,region,2021-10-07,3773
E12000006,East of England,region,2021-10-06,3809
E12000006,East of England,region,2021-10-05,3568
E12000006,East of England,region,2021-10-04,4262
E12000006,East of England,region,2021-10-03,3111
E12000006,East of England,region,2021-10-02,2338
E12000006,East of England,region,2021-10-01,2549
E12000006,East of England,region,2021-09-30,2742
E12000006,East of England,region,2021-09-29,3158
E12000006,East of England,region,2021-09-28,3466
E12000006,East of England,region,2021-09-27,3826
E12000006,East of England,region,2021-09-26,2993
E12000006,East of England,region,2021-09-25,2347
E12000006,East of England,region,2021-09-24,2682
E12000006,East of England,region,2021-09-23,2765
E12000006,East of England,region,2021-09-22,2936
E12000006,East of England,region,2021-09-21,3258
E12000006,East of England,region,2021-09-20,3373
E12000006,East of England,region,2021-09-19,2472
E12000006,East of England,region,2021-09-18,2044
E12000006,East of England,region,2021-09-17,2194
E12000006,East of England,region,2021-09-16,2200
E12000006,East of England,region,2021-09-15,2348
E12000006,East of England,region,2021-09-14,2260
E12000006,East of England,region,2021-09-13,2588
E12000006,East of England,region,2021-09-12,1863
E12000006,East of England,region,2021-09-11,1712
E12000006,East of England,region,2021-09-10,2046
E12000006,East of England,region,2021-09-09,2324
E12000006,East of England,region,2021-09-08,2469
E12000006,East of England,region,2021-09-07,2916
E12000006,East of England,region,2021-09-06,3323
E12000006,East of England,region,2021-09-05,2326
E12000006,East of England,region,2021-09-04,2372
E12000006,East of England,region,2021-09-03,2835
E12000006,East of England,region,2021-09-02,3003
E12000006,East of England,region,2021-09-01,3108
E12000006,East of England,region,2021-08-31,3271
E12000006,East of England,region,2021-08-30,2372
E12000006,East of England,region,2021-08-29,1827
E12000006,East of England,region,2021-08-28,1933
E12000006,East of England,region,2021-08-27,2343
E12000006,East of England,region,2021-08-26,2536
E12000006,East of England,region,2021-08-25,2592
E12000006,East of England,region,2021-08-24,2580
E12000006,East of England,region,2021-08-23,2817
E12000006,East of England,region,2021-08-22,2140
E12000006,East of England,region,2021-08-21,2108
E12000006,East of England,region,2021-08-20,2392
E12000006,East of England,region,2021-08-19,2734
E12000006,East of England,region,2021-08-18,2838
E12000006,East of England,region,2021-08-17,2684
E12000006,East of England,region,2021-08-16,2806
E12000006,East of England,region,2021-08-15,1991
E12000006,East of England,region,2021-08-14,1988
E12000006,East of England,region,2021-08-13,2410
E12000006,East of England,region,2021-08-12,2695
E12000006,East of England,region,2021-08-11,2730
E12000006,East of England,region,2021-08-10,2477
E12000006,East of England,region,2021-08-09,2647
E12000006,East of England,region,2021-08-08,1881
E12000006,East of England,region,2021-08-07,1894
E12000006,East of England,region,2021-08-06,2322
E12000006,East of England,region,2021-08-05,2671
E12000006,East of England,region,2021-08-04,2737
E12000006,East of England,region,2021-08-03,2585
E12000006,East of England,region,2021-08-02,2493
E12000006,East of England,region,2021-08-01,1743
E12000006,East of England,region,2021-07-31,1865
E12000006,East of England,region,2021-07-30,2158
E12000006,East of England,region,2021-07-29,2372
E12000006,East of England,region,2021-07-28,2564
E12000006,East of England,region,2021-07-27,2415
E12000006,East of England,region,2021-07-26,2393
E12000006,East of England,region,2021-07-25,1821
E12000006,East of England,region,2021-07-24,1920
E12000006,East of England,region,2021-07-23,2252
E12000006,East of England,region,2021-07-22,2699
E12000006,East of England,region,2021-07-21,3000
E12000006,East of England,region,2021-07-20,3404
E12000006,East of England,region,2021-07-19,3963
E12000006,East of England,region,2021-07-18,3146
E12000006,East of England,region,2021-07-17,3334
E12000006,East of England,region,2021-07-16,4686
E12000006,East of England,region,2021-07-15,5416
E12000006,East of England,region,2021-07-14,4674
E12000006,East of England,region,2021-07-13,3702
E12000006,East of England,region,2021-07-12,3280
E12000006,East of England,region,2021-07-11,2270
E12000006,East of England,region,2021-07-10,1906
E12000006,East of England,region,2021-07-09,2232
E12000006,East of England,region,2021-07-08,2294
E12000006,East of England,region,2021-07-07,2544
E12000006,East of England,region,2021-07-06,2341
E12000006,East of England,region,2021-07-05,2268
E12000006,East of England,region,2021-07-04,1681
E12000006,East of England,region,2021-07-03,1550
E12000006,East of England,region,2021-07-02,1525
E12000006,East of England,region,2021-07-01,1611
E12000006,East of England,region,2021-06-30,1490
E12000006,East of England,region,2021-06-29,1382
E12000006,East of England,region,2021-06-28,1390
E12000006,East of England,region,2021-06-27,961
E12000006,East of England,region,2021-06-26,790
E12000006,East of England,region,2021-06-25,794
E12000006,East of England,region,2021-06-24,820
E12000006,East of England,region,2021-06-23,806
E12000006,East of England,region,2021-06-22,701
E12000006,East of England,region,2021-06-21,632
E12000006,East of England,region,2021-06-20,422
E12000006,East of England,region,2021-06-19,335
E12000006,East of England,region,2021-06-18,432
E12000006,East of England,region,2021-06-17,455
E12000006,East of England,region,2021-06-16,434
E12000006,East of England,region,2021-06-15,424
E12000006,East of England,region,2021-06-14,420
E12000006,East of England,region,2021-06-13,320
E12000006,East of England,region,2021-06-12,284
E12000006,East of England,region,2021-06-11,328
E12000006,East of England,region,2021-06-10,296
E12000006,East of England,region,2021-06-09,318
E12000006,East of England,region,2021-06-08,390
E12000006,East of England,region,2021-06-07,328
E12000006,East of England,region,2021-06-06,277
E12000006,East of England,region,2021-06-05,220
E12000006,East of England,region,2021-06-04,267
E12000006,East of England,region,2021-06-03,276
E12000006,East of England,region,2021-06-02,278
E12000006,East of England,region,2021-06-01,237
E12000006,East of England,region,2021-05-31,172
E12000006,East of England,region,2021-05-30,142
E12000006,East of England,region,2021-05-29,144
E12000006,East of England,region,2021-05-28,192
E12000006,East of England,region,2021-05-27,190
E12000006,East of England,region,2021-05-26,222
E12000006,East of England,region,2021-05-25,200
E12000006,East of England,region,2021-05-24,183
E12000006,East of England,region,2021-05-23,150
E12000006,East of England,region,2021-05-22,136
E12000006,East of England,region,2021-05-21,144
E12000006,East of England,region,2021-05-20,163
E12000006,East of England,region,2021-05-19,208
E12000006,East of England,region,2021-05-18,175
E12000006,East of England,region,2021-05-17,214
E12000006,East of England,region,2021-05-16,130
E12000006,East of England,region,2021-05-15,87
E12000006,East of England,region,2021-05-14,115
E12000006,East of England,region,2021-05-13,165
E12000006,East of England,region,2021-05-12,172
E12000006,East of England,region,2021-05-11,150
E12000006,East of England,region,2021-05-10,212
E12000006,East of England,region,2021-05-09,195
E12000006,East of England,region,2021-05-08,100
E12000006,East of England,region,2021-05-07,119
E12000006,East of England,region,2021-05-06,150
E12000006,East of England,region,2021-05-05,169
E12000006,East of England,region,2021-05-04,197
E12000006,East of England,region,2021-05-03,146
E12000006,East of England,region,2021-05-02,128
E12000006,East of England,region,2021-05-01,110
E12000006,East of England,region,2021-04-30,113
E12000006,East of England,region,2021-04-29,173
E12000006,East of England,region,2021-04-28,151
E12000006,East of England,region,2021-04-27,149
E12000006,East of England,region,2021-04-26,195
E12000006,East of England,region,2021-04-25,186
E12000006,East of England,region,2021-04-24,122
E12000006,East of England,region,2021-04-23,162
E12000006,East of England,region,2021-04-22,191
E12000006,East of England,region,2021-04-21,189
E12000006,East of England,region,2021-04-20,176
E12000006,East of England,region,2021-04-19,184
E12000006,East of England,region,2021-04-18,200
E12000006,East of England,region,2021-04-17,116
E12000006,East of England,region,2021-04-16,158
E12000006,East of England,region,2021-04-15,156
E12000006,East of England,region,2021-04-14,197
E12000006,East of England,region,2021-04-13,141
E12000006,East of England,region,2021-04-12,228
E12000006,East of England,region,2021-04-11,197
E12000006,East of England,region,2021-04-10,177
E12000006,East of England,region,2021-04-09,212
E12000006,East of England,region,2021-04-08,222
E12000006,East of England,region,2021-04-07,211
E12000006,East of England,region,2021-04-06,222
E12000006,East of England,region,2021-04-05,165
E12000006,East of England,region,2021-04-04,142
E12000006,East of England,region,2021-04-03,171
E12000006,East of England,region,2021-04-02,198
E12000006,East of England,region,2021-04-01,271
E12000006,East of England,region,2021-03-31,257
E12000006,East of England,region,2021-03-30,207
E12000006,East of England,region,2021-03-29,241
E12000006,East of England,region,2021-03-28,331
E12000006,East of England,region,2021-03-27,249
E12000006,East of England,region,2021-03-26,297
E12000006,East of England,region,2021-03-25,387
E12000006,East of England,region,2021-03-24,472
E12000006,East of England,region,2021-03-23,310
E12000006,East of England,region,2021-03-22,459
E12000006,East of England,region,2021-03-21,439
E12000006,East of England,region,2021-03-20,247
E12000006,East of England,region,2021-03-19,359
E12000006,East of England,region,2021-03-18,365
E12000006,East of England,region,2021-03-17,459
E12000006,East of England,region,2021-03-16,367
E12000006,East of England,region,2021-03-15,463
E12000006,East of England,region,2021-03-14,309
E12000006,East of England,region,2021-03-13,304
E12000006,East of England,region,2021-03-12,393
E12000006,East of England,region,2021-03-11,407
E12000006,East of England,region,2021-03-10,408
E12000006,East of England,region,2021-03-09,400
E12000006,East of England,region,2021-03-08,492
E12000006,East of England,region,2021-03-07,288
E12000006,East of England,region,2021-03-06,280
E12000006,East of England,region,2021-03-05,396
E12000006,East of England,region,2021-03-04,435
E12000006,East of England,region,2021-03-03,456
E12000006,East of England,region,2021-03-02,548
E12000006,East of England,region,2021-03-01,520
E12000006,East of England,region,2021-02-28,351
E12000006,East of England,region,2021-02-27,333
E12000006,East of England,region,2021-02-26,513
E12000006,East of England,region,2021-02-25,585
E12000006,East of England,region,2021-02-24,624
E12000006,East of England,region,2021-02-23,869
E12000006,East of England,region,2021-02-22,862
E12000006,East of England,region,2021-02-21,586
E12000006,East of England,region,2021-02-20,655
E12000006,East of England,region,2021-02-19,733
E12000006,East of England,region,2021-02-18,917
E12000006,East of England,region,2021-02-17,882
E12000006,East of England,region,2021-02-16,998
E12000006,East of England,region,2021-02-15,1133
E12000006,East of England,region,2021-02-14,685
E12000006,East of England,region,2021-02-13,760
E12000006,East of England,region,2021-02-12,993
E12000006,East of England,region,2021-02-11,1069
E12000006,East of England,region,2021-02-10,1245
E12000006,East of England,region,2021-02-09,1165
E12000006,East of England,region,2021-02-08,1237
E12000006,East of England,region,2021-02-07,949
E12000006,East of England,region,2021-02-06,1069
E12000006,East of England,region,2021-02-05,1467
E12000006,East of England,region,2021-02-04,1626
E12000006,East of England,region,2021-02-03,1820
E12000006,East of England,region,2021-02-02,1974
E12000006,East of England,region,2021-02-01,2150
E12000006,East of England,region,2021-01-31,1505
E12000006,East of England,region,2021-01-30,1619
E12000006,East of England,region,2021-01-29,2132
E12000006,East of England,region,2021-01-28,2435
E12000006,East of England,region,2021-01-27,2536
E12000006,East of England,region,2021-01-26,2864
E12000006,East of England,region,2021-01-25,3175
E12000006,East of England,region,2021-01-24,1774
E12000006,East of England,region,2021-01-23,2261
E12000006,East of England,region,2021-01-22,3104
E12000006,East of England,region,2021-01-21,3327
E12000006,East of England,region,2021-01-20,3669
E12000006,East of England,region,2021-01-19,4013
E12000006,East of England,region,2021-01-18,4661
E12000006,East of England,region,2021-01-17,3014
E12000006,East of England,region,2021-01-16,3005
E12000006,East of England,region,2021-01-15,4475
E12000006,East of England,region,2021-01-14,4592
E12000006,East of England,region,2021-01-13,4913
E12000006,East of England,region,2021-01-12,5231
E12000006,East of England,region,2021-01-11,6140
E12000006,East of England,region,2021-01-10,3737
E12000006,East of England,region,2021-01-09,4063
E12000006,East of England,region,2021-01-08,5230
E12000006,East of England,region,2021-01-07,5801
E12000006,East of England,region,2021-01-06,6248
E12000006,East of England,region,2021-01-05,7237
E12000006,East of England,region,2021-01-04,9353
E12000006,East of England,region,2021-01-03,6502
E12000006,East of England,region,2021-01-02,7288
E12000006,East of England,region,2021-01-01,4022
E12000006,East of England,region,2020-12-31,6473
E12000006,East of England,region,2020-12-30,8752
E12000006,East of England,region,2020-12-29,11119
E12000006,East of England,region,2020-12-28,5952
E12000006,East of England,region,2020-12-27,6542
E12000006,East of England,region,2020-12-26,5732
E12000006,East of England,region,2020-12-25,1735
E12000006,East of England,region,2020-12-24,4337
E12000006,East of England,region,2020-12-23,5854
E12000006,East of England,region,2020-12-22,6358
E12000006,East of England,region,2020-12-21,6693
E12000006,East of England,region,2020-12-20,4594
E12000006,East of England,region,2020-12-19,3396
E12000006,East of England,region,2020-12-18,5134
E12000006,East of England,region,2020-12-17,4617
E12000006,East of England,region,2020-12-16,4717
E12000006,East of England,region,2020-12-15,4338
E12000006,East of England,region,2020-12-14,4427
E12000006,East of England,region,2020-12-13,2747
E12000006,East of England,region,2020-12-12,2244
E12000006,East of England,region,2020-12-11,2688
E12000006,East of England,region,2020-12-10,2318
E12000006,East of England,region,2020-12-09,2253
E12000006,East of England,region,2020-12-08,2090
E12000006,East of England,region,2020-12-07,2194
E12000006,East of England,region,2020-12-06,1300
E12000006,East of England,region,2020-12-05,1187
E12000006,East of England,region,2020-12-04,1379
E12000006,East of England,region,2020-12-03,1338
E12000006,East of England,region,2020-12-02,1438
E12000006,East of England,region,2020-12-01,1283
E12000006,East of England,region,2020-11-30,1517
E12000006,East of England,region,2020-11-29,768
E12000006,East of England,region,2020-11-28,807
E12000006,East of England,region,2020-11-27,1131
E12000006,East of England,region,2020-11-26,1029
E12000006,East of England,region,2020-11-25,1207
E12000006,East of England,region,2020-11-24,1030
E12000006,East of England,region,2020-11-23,1236
E12000006,East of England,region,2020-11-22,803
E12000006,East of England,region,2020-11-21,802
E12000006,East of England,region,2020-11-20,1058
E12000006,East of England,region,2020-11-19,1174
E12000006,East of England,region,2020-11-18,1248
E12000006,East of England,region,2020-11-17,1316
E12000006,East of England,region,2020-11-16,1593
E12000006,East of England,region,2020-11-15,912
E12000006,East of England,region,2020-11-14,982
E12000006,East of England,region,2020-11-13,1362
E12000006,East of England,region,2020-11-12,1379
