date,mean_age,date_colour
2020-05-15,52.74752475247525,89
2020-05-16,50.02556818181818,90
2020-05-17,52.56645569620253,91
2020-05-18,54.18406718111666,92
2020-05-19,54.36331775700935,93
2020-05-20,53.87684301821336,94
2020-05-21,53.879003558718864,95
2020-05-22,54.94251261918116,96
2020-05-23,50.77426810477658,97
2020-05-24,50.20292887029289,98
2020-05-25,53.59283625730994,99
2020-05-26,53.548442906574394,100
2020-05-27,54.41469489414695,101
2020-05-28,54.152733118971064,102
2020-05-29,54.243589743589745,103
2020-05-30,53.027638190954775,104
2020-05-31,54.31541582150101,105
2020-06-01,55.76937835763622,106
2020-06-02,54.49404761904762,107
2020-06-03,53.7530612244898,108
2020-06-04,53.96106736657918,109
2020-06-05,52.01437066402379,110
2020-06-06,47.9375,111
2020-06-07,48.61363636363637,112
2020-06-08,50.17311608961303,113
2020-06-09,50.03104106972302,114
2020-06-10,50.63725490196079,115
2020-06-11,49.14459161147903,116
2020-06-12,47.3661670235546,117
2020-06-13,47.493589743589745,118
2020-06-14,45.58467741935484,119
2020-06-15,47.88090128755365,120
2020-06-16,48.70323559150657,121
2020-06-17,47.599889012208656,122
2020-06-18,46.4572192513369,123
2020-06-19,48.51600985221675,124
2020-06-20,45.681089743589745,125
2020-06-21,45.15510948905109,126
2020-06-22,45.33600493218249,127
2020-06-23,48.4820193637621,128
2020-06-24,45.95089903181189,129
2020-06-25,45.9181240063593,130
2020-06-26,45.76224328593997,131
2020-06-27,43.220338983050844,132
2020-06-28,43.21604938271605,133
2020-06-29,45.05287009063444,134
2020-06-30,43.183836589698046,135
2020-07-01,44.92928452579035,136
2020-07-02,46.254612546125465,137
2020-07-03,43.86105860113422,138
2020-07-04,42.067567567567565,139
2020-07-05,42.13619402985075,140
2020-07-06,45.100931677018636,141
2020-07-07,44.10649819494585,142
2020-07-08,44.488041853512705,143
2020-07-09,42.01994091580502,144
2020-07-10,43.867112810707454,145
2020-07-11,39.934679334916865,146
2020-07-12,38.25714285714286,147
2020-07-13,41.642011834319526,148
2020-07-14,42.33619344773791,149
2020-07-15,41.90642458100559,150
2020-07-16,41.36006289308176,151
2020-07-17,40.15567765567766,152
2020-07-18,39.348290598290596,153
2020-07-19,37.52421307506053,154
2020-07-20,41.05140186915888,155
2020-07-21,42.2667638483965,156
2020-07-22,40.33892617449664,157
2020-07-23,41.18131868131868,158
2020-07-24,41.02161785216178,159
2020-07-25,39.08163265306123,160
2020-07-26,37.55825242718446,161
2020-07-27,40.2363184079602,162
2020-07-28,41.007078507078504,163
2020-07-29,40.98909657320872,164
2020-07-30,40.08479532163743,165
2020-07-31,42.403225806451616,166
2020-08-01,38.60323886639676,167
2020-08-02,36.450980392156865,168
2020-08-03,41.315368196371395,169
2020-08-04,41.93478260869565,170
2020-08-05,40.93450479233227,171
2020-08-06,40.874233128834355,172
2020-08-07,39.95040840140023,173
2020-08-08,37.625984251968504,174
2020-08-09,37.796229802513466,175
2020-08-10,38.45693779904306,176
2020-08-11,39.719251336898395,177
2020-08-12,36.810344827586206,178
2020-08-13,39.52064896755162,179
2020-08-14,38.938223938223935,180
2020-08-15,37.09375,181
2020-08-16,35.4696394686907,182
2020-08-17,36.09664607237423,183
2020-08-18,38.146036916395225,184
2020-08-19,38.521555763823805,185
2020-08-20,35.749588138385505,186
2020-08-21,36.33848454636092,187
2020-08-22,34.08931082981716,188
2020-08-23,34.97832369942196,189
2020-08-24,36.112099644128115,190
2020-08-25,38.15776930409914,191
2020-08-26,35.33879539415412,192
2020-08-27,35.96153846153846,193
2020-08-28,34.67883211678832,194
2020-08-29,34.06644034917556,195
2020-08-30,34.164943123061015,196
2020-08-31,35.125498007968126,197
2020-09-01,37.82949790794979,198
2020-09-02,39.15128796616686,199
2020-09-03,38.41541353383459,200
2020-09-04,37.28454968944099,201
2020-09-05,36.22702205882353,202
2020-09-06,36.45711500974659,203
2020-09-07,38.07513104251601,204
2020-09-08,38.11474036850921,205
2020-09-09,37.15255731922399,206
2020-09-10,36.80084745762712,207
2020-09-11,36.89688715953307,208
2020-09-12,37.10962324103495,209
2020-09-13,37.13256907701352,210
2020-09-14,38.453644727530076,211
2020-09-15,39.072390572390574,212
2020-09-16,38.57502038597445,213
2020-09-17,37.34008253804488,214
2020-09-18,36.71793037672866,215
2020-09-19,35.952439024390245,216
2020-09-20,36.59837861524978,217
2020-09-21,37.271291657590936,218
2020-09-22,38.06161500191351,219
